city,latitude,longitude,traditionality,cleanliness,security,transportation,low_cost
Isla,18.0333,-95.5333,2.305305133,1.709293557,2.872830461,4.354978403,3.432963903
Jambusar,22.05,72.8,0.467115791,4.754932577,3.570239579,3.967383265,0.860405333
Xihuachi,35.8164,108.0125,0.387949829,1.403523896,4.917615086,2.794615504,2.446867205
Sawakin,19.1025,37.33,2.435197376,3.525472858,0.361557208,1.635821398,4.616697021
Innisfil,44.3,-79.5833,4.476445632,3.726591048,3.663852638,2.146866137,2.170260312
Turda,46.5667,23.7833,1.969229341,2.903069563,2.639773056,2.732177674,1.509596421
Kozani,40.3,21.7833,1.544092665,1.287638918,4.787571548,4.66689411,0.083358847
Shinas,24.75,56.4667,2.213739862,1.058101913,3.046893533,2.260740367,1.145738628
Hueyapan de Ocampo,18.15,-95.15,2.212241895,4.284567848,3.949959842,1.644625002,4.503045677
El Cua,13.3675,-85.6733,0.224473693,0.20429627,2.250994303,1.434345304,4.141659878
General Pacheco,-34.45,-58.65,1.497724676,4.011096974,2.880656707,0.521602808,0.118589803
Kottoppadam,10.9979,76.3914,1.834786871,0.435643527,0.371943869,4.014440597,4.683240471
Douar Bni Malek,34.78,-5.6425,0.785480732,2.508325541,2.56979061,2.559388656,3.296831574
El Asintal,14.6,-91.7333,0.607242369,1.009798969,1.357949274,2.056500004,4.26379606
Villa de Zaachila,16.9508,-96.7492,1.986253445,3.757542543,4.639984993,2.316627945,3.11058997
Zhongbu,23.4082,120.5343,1.877658015,0.20067844,1.823034293,1.149706978,1.540327786
Lota,-37.0833,-73.1667,4.444214785,3.097436141,4.740834607,0.285784266,1.838001202
San Clemente,-35.55,-71.4833,2.894996497,3.756732741,1.268109604,2.014614762,3.508293745
Andes,5.5833,-75.9167,1.980458291,4.088684729,0.855357238,2.658322306,1.547150253
North Miami Beach,25.9302,-80.1659,1.459485183,1.52698488,0.847659475,3.215552181,4.553209618
Vaudreuil-Dorion,45.4,-74.0333,4.683737665,2.842562389,3.881335307,3.162871371,1.751668672
Alenquer,39.05,-9.0167,0.443770505,1.561203263,0.964328663,0.20016656,0.042703622
Clermont,28.5325,-81.7208,3.655692895,4.24015948,0.01743982,3.249576212,4.186486495
Silistra,44.1172,27.2606,3.687268362,3.801391601,4.034654135,2.507061699,1.335862902
Vargem Grande,-3.5431,-43.9158,0.461095205,4.695939092,2.794918878,2.199542156,4.244423994
San Sebastian Huehuetenango,15.3833,-91.5833,4.440873756,2.14202612,3.570740053,4.591197129,1.348204247
Aleksinac,43.55,21.7,2.655255641,3.55575204,1.301715679,3.540587848,4.331131657
Konarak,25.3589,60.3992,0.015765014,3.102251625,4.713614737,2.227199113,1.893062524
Paso de los Libres,-29.7167,-57.0833,4.389503854,1.486806871,3.14170349,1.56514497,3.540148915
Ocozocoautla de Espinosa,16.7625,-93.375,0.530656546,2.327947946,3.378467884,1.254047999,2.808176569
Mahallat,33.9056,50.4572,4.597790602,1.855338388,1.994585605,0.865638985,0.847333311
Kula,38.5458,28.6494,0.587040386,4.710910424,0.937818057,4.542390697,1.372211051
Khawr Fakkan,25.3333,56.35,3.346259565,2.947535073,3.445163034,3.890162064,0.301784126
San Bruno,37.6256,-122.4313,1.34417244,1.814428082,3.275654455,3.717234765,4.013750401
Ambasamudram,8.7037,77.4527,4.202092747,1.470961694,0.235522499,0.677875027,1.451003574
Veroia,40.5167,22.2,2.096719484,1.32087959,1.960021127,1.580626232,2.173362637
Laurel,14.05,120.9,2.568332672,0.180675561,0.624250254,2.746813385,2.390118591
Yeola,20.042,74.489,1.642205242,4.241692121,4.301406713,0.403643721,2.170903382
Nagaizumi,35.1377,138.8972,4.252506647,2.152168522,4.746477087,2.918667346,2.088166581
Channelview,29.7914,-95.1144,2.403426966,3.105898362,2.868621298,4.31922772,1.442211985
Vahdat,38.5531,69.0206,1.894228379,2.215680465,1.72337193,2.220030835,0.120512407
Shanshan,27.8203,112.0164,4.914787911,2.178329846,3.377790255,4.531066529,0.492175958
South Upi,6.8548,124.1443,2.711022398,2.741224527,4.511049448,3.95960234,4.492318408
Trujillo Alto,18.3599,-66.0096,0.928405004,1.290395497,3.553090997,4.431962442,4.452079709
Kapan,39.2011,46.415,4.526503596,4.158296712,4.354297024,3.152410761,2.638731149
Nagykanizsa,46.455,16.9925,0.263984207,0.278327899,0.926614649,0.340362242,2.819436037
Aguazul,5.1731,-72.5547,0.032427487,0.391818068,4.287329474,0.051576501,1.96631236
Darcheh,32.6131,51.5531,0.319405534,1.95878173,0.456551863,2.071834769,2.306944712
Berchem,51.1833,4.4167,0.984044181,1.027702442,4.922934666,2.520595256,2.98647505
Dock Sur,-34.6417,-58.3478,2.597787739,1.746259286,4.852677138,4.97456022,2.08028893
Vergina,40.4865,22.3173,1.015418163,1.629271352,1.468254176,1.638847595,4.808340699
San al Hajar al Qibliyah,30.9769,31.88,2.497467883,4.636367219,0.153571228,3.457951095,0.144363056
Sonaguera,15.6333,-86.3333,0.247172537,0.216573515,2.540650888,4.611205745,1.818140683
Baniyas,35.1822,35.9403,3.387733387,3.034641301,4.401220061,2.223349268,3.721124563
Zhangliangcun,37.1256,112.0664,3.039439735,0.221468151,1.386818989,2.705683929,3.376655674
Chicaman,15.3483,-90.7994,0.714859237,0.206319911,0.511054335,0.685982354,4.387369569
Cumaribo,4.4333,-69.8,3.369903672,1.028702434,1.192603887,0.237936292,1.188207539
Maissade,19.1667,-72.1333,2.114943263,4.434074146,1.547915877,1.239233226,0.886743066
Khutubi,44.1874,86.8946,4.259714372,4.704132538,0.194939841,2.362062081,1.577181074
Ormond Beach,29.2985,-81.1014,3.242379675,0.435846376,4.223875526,1.65331516,2.302854437
Rantepao,-2.969,119.9,1.329997667,0.587579085,4.981865719,1.696347869,1.885146464
Kayalpattanam,8.5638,78.1246,2.466861277,0.690359647,3.092324328,4.424424957,2.481832267
Kobayashi,31.9967,130.9725,1.796221484,2.092799063,4.106301505,4.963667857,3.799128942
Inabe,35.1156,136.5614,2.530523855,2.601878804,1.033400529,2.6983588,4.286014355
Dun Dealgan,54.0044,-6.4003,3.976144522,1.846516701,2.919406912,4.711449871,2.280046956
Vargem Grande do Sul,-21.8328,-46.8922,4.659213712,3.713483226,3.181463166,4.681896377,2.746206579
Sidcup,51.4263,0.1024,4.989818177,3.705016186,1.893601626,4.307508024,4.958475377
Macenta,8.5504,-9.48,2.889087845,2.404884906,1.645509735,3.134715049,1.484705495
Et Taiyiba,32.2667,35.0103,3.676091092,3.721741385,4.937467911,3.94236509,1.039935959
Bakau,13.4833,-16.6833,1.621050891,4.165611004,4.107936484,4.414210415,3.054169373
Nettetal,51.3167,6.2833,3.641255583,0.235898685,0.553222753,0.293431554,1.371519456
Taketoyo,34.8511,136.9147,3.314501553,2.742404134,0.959363962,2.949453496,3.18246421
Huber Heights,39.8595,-84.113,3.824733813,1.582168544,1.314724808,4.432147263,2.72537278
Rudauli,26.75,81.75,2.021725052,3.789387855,1.638901962,0.923043114,0.156907076
Dhaka,26.72,85.33,3.218437567,2.065926931,3.718961973,3.294414699,3.029408158
Lubao,-5.385,25.745,3.754679443,1.037537461,0.176936827,4.866212923,1.970298899
Tesanj,44.6142,17.9894,1.991128614,2.798430069,3.698589539,1.185359315,1.444552231
Dunakeszi,47.6303,19.1412,3.833842928,0.694234727,4.756065029,0.995185711,3.783903134
Makinohara,34.7333,138.2167,4.302926837,1.289521881,3.828244083,0.874839173,0.448402551
Kamen,51.5917,7.6653,3.687734846,0.276991776,4.112229574,3.570664659,4.495897215
Alcantarilla,37.9722,-1.2094,0.601878161,0.802552221,1.819616359,4.788233397,1.894316828
Bron,45.7386,4.9131,0.624544948,1.687008359,4.466221271,0.08943331,3.995146426
Yatomi,35.1167,136.7167,1.759469674,3.422042095,1.932339038,0.120498539,2.235309049
Barhiya,25.2833,86.0333,3.430665339,0.459863531,0.026489131,2.272427773,1.068294176
Woonsocket,42.001,-71.4993,4.837442218,4.497423194,3.151019379,2.802800793,2.047891726
Kattivakkam,13.2167,80.3167,2.781013096,4.186082106,0.525957686,2.390208451,3.530002581
Kingston upon Thames,51.4103,-0.2995,1.365869808,4.462586465,3.177876084,1.292412616,3.522701681
Jesus Maria,21.9667,-102.35,2.696508885,4.652672845,4.280985087,1.667102105,2.838940132
Gualeguay,-33.15,-59.3333,3.283995443,0.109875187,1.308592511,0.856330868,1.631466843
Hillsborough,40.4985,-74.674,2.77241715,4.524830964,2.514044258,3.931784974,2.727744217
Santa Cruz,32.6833,-16.8,4.077184867,1.324954988,2.8122815,2.138128634,0.106710316
Garbahaarrey,3.35,42.2667,2.654842822,1.161672981,1.524729025,4.150021423,2.435594773
Saoner,21.3858,78.9201,0.814662695,0.747647405,3.347926773,0.564549544,1.743951254
Reze,47.1917,-1.5694,1.113724686,4.950051757,1.465380157,4.466623866,1.247616148
Yepocapa,14.5,-90.95,0.350913763,1.641431188,2.157958653,0.648253397,3.439942314
Valenciennes,50.3581,3.5233,1.281578895,4.256568579,1.821212203,0.946706042,4.027304357
Abucay,14.7222,120.5354,0.58059665,1.640975003,1.275582222,4.911462164,1.199137824
Periyakulam,10.1239,77.5475,4.939000452,2.359348372,4.259025852,1.989653977,4.38630176
Cuchi,-14.65,16.9,1.425297612,1.052233568,1.101886312,1.419729119,1.521672146
Lai Chau,22.3992,103.4392,1.021392421,3.073782253,4.002985937,2.183051394,3.509970274
Middleton,53.555,-2.187,4.276371055,1.992570937,1.07166114,4.313658524,3.644068115
Aurich,53.4714,7.4836,4.071953825,0.168013578,4.33602273,2.662418394,4.623878437
Chateauroux,46.8103,1.6911,0.02836476,3.752723298,4.65991169,2.332058693,2.198338091
Jatibonico,21.9464,-79.1675,1.628346373,1.827177097,4.142870934,2.428674229,0.308022572
Heist-op-den-Berg,51.0833,4.7167,0.236786455,1.511630894,1.404043953,0.248620456,3.408524817
Santo Antonio,-29.8333,-50.5333,4.630001523,2.976650467,4.060888652,2.922339439,1.339131028
San Cristobal Totonicapan,14.9167,-91.4333,1.010468406,0.535052629,2.823808535,3.247764808,1.302701694
Nandongcun,38.1031,114.7582,4.111260586,2.026445678,1.260579677,2.27559473,3.95794006
Nandazhang,38.1024,114.7658,1.994528327,3.830274651,3.226484476,0.232600767,2.131407622
Buffalo Grove,42.1675,-87.9615,2.486686819,2.904356961,1.334477232,0.771157369,3.459114076
Badulla,6.9847,81.0564,3.853776999,3.487160306,3.990794458,0.037597369,1.182444058
Akdagmadeni,39.6658,35.8836,0.111580837,3.121604278,4.372851428,4.094743796,2.215036832
Char Fasson,22.1861,90.7597,3.323924979,0.119979276,1.147277472,2.576868447,2.273082891
Zhangcun,38.1333,114.9333,4.697232798,0.997345135,4.75930982,0.607757996,1.105223379
Bairagnia,26.7381,85.2736,0.176360451,1.617740951,2.808529985,1.898820972,3.539493495
Sevanagala,6.3867,80.9092,4.821552362,2.802835416,0.79374582,4.131622883,4.166801849
Pirthipur,25.1853,78.665,4.429254286,0.21734802,3.407391861,2.628383401,2.455148268
Bradford West Gwillimbury,44.1333,-79.6333,4.260340486,3.442200867,0.607835228,2.219199447,4.833491308
Tepalcatepec,19.1833,-102.85,1.377394977,0.341593245,3.068175928,0.058042734,4.478814818
Villaba,11.22,124.4,4.915288513,1.561286997,0.130705753,1.107469298,2.041040462
Shimabara,32.7878,130.3697,3.859675077,0.908768842,1.028515257,3.11389511,4.994497163
Mahbubabad,17.6167,80.0167,4.047944726,4.569568558,3.866852272,4.29330837,3.216716827
Santo Tomas,15,120.75,0.953316185,3.968727766,3.553457082,2.335075964,0.402952012
Garges-les-Gonesse,48.9728,2.4008,0.769468094,0.587462183,4.756389428,2.578894551,3.424423344
Fleet,51.2834,-0.8456,4.077088322,0.116180336,1.738843307,1.933522117,4.688113233
Kalaiya,27.0333,85,4.226194408,3.31388575,2.189700065,0.863398451,4.907556172
Longtoushan Jiezi,27.1157,103.3817,3.503226123,4.17890896,0.488600602,0.663276927,1.785089616
Lucena,37.4089,-4.4853,4.730382797,1.824412302,1.471555729,3.001717092,2.708879242
Puerto Colombia,11.0167,-74.8833,0.240263212,3.867962077,4.526335538,4.587615775,4.598947645
King's Lynn,52.754,0.398,2.620838001,1.273896904,0.053919548,2.38710436,1.708169663
Salaberry-de-Valleyfield,45.25,-74.13,4.746227756,2.330428272,3.756669778,2.076059034,0.93686816
Chefchaouene,35.1714,-5.2697,0.954127879,4.351222717,4.237803648,2.352105533,3.868056782
Laguna,-28.4825,-48.7808,2.969759796,0.074750675,0.390944166,2.772076204,3.476909809
La Mata,19.1,-70.1681,2.790412029,3.972713287,0.749400909,3.036240673,4.678009792
West Babylon,40.7129,-73.3585,1.148684725,2.965380142,1.629036633,4.51040143,0.219116308
Ban Pet,16.4379,102.7645,0.181193797,0.683381707,0.809374581,1.497127304,0.34445208
Nueva Valencia,10.5259,122.5398,3.37082859,4.596364143,0.065592674,0.941638593,4.299821633
Al Badari,26.9925,31.4156,1.441139807,0.878185231,0.226393768,1.017001823,3.354514829
Limbdi,22.5685,71.7949,0.455873467,1.416658825,3.994609708,4.321616779,3.231864041
Catonsville,39.2646,-76.7424,3.993307865,0.733012815,1.683040083,3.931321641,4.753431337
Barreiros,-8.8178,-35.1858,0.675040243,0.292500909,1.888077074,0.468696196,1.724886611
Atenco,19.5167,-98.9167,3.170455377,2.782174566,1.924942493,1.952565033,0.001743369
Mrirt,33.1667,-5.5667,2.181824758,4.084844195,3.854033768,1.353920489,2.628703107
Itarema,-2.9233,-39.9144,0.690705253,2.990393866,0.6162036,0.630500024,4.576242738
Altadena,34.1927,-118.1346,4.194333576,0.355468832,3.669123065,3.832305745,2.597904791
Bukama,-9.2,25.8333,4.362162061,3.494193936,3.792387989,4.487145135,0.295500525
Naranjo,10.1053,-84.3885,3.036195262,4.145169709,4.31072036,0.713400915,1.414902503
Ciechanow,52.8667,20.6333,0.862285355,4.883099814,3.122202801,0.451702291,2.073297084
Edmonds,47.8115,-122.3533,4.749590576,2.824876081,4.413253569,1.610852424,2.411190205
Lokeren,51.1,3.9833,4.925701509,0.61152,1.461669221,2.239813574,2.32796295
Gravina in Puglia,40.8167,16.4167,2.879282331,0.281255609,4.68563942,3.393668411,1.528565212
Linton Hall,38.7551,-77.575,3.014906368,1.25399117,1.133505061,4.978898417,1.511138269
Thol,23.0674,72.5121,1.474915877,1.004989548,3.272724082,3.793461806,3.236857881
Spanish Fork,40.1101,-111.6405,1.997062,1.493687102,4.036378769,1.410724021,1.326478033
Hammam Sousse,35.8589,10.5939,3.849511021,2.188676794,2.232801473,1.965638768,1.443278401
Newnan,33.3767,-84.7761,0.491365045,2.415991214,4.938360896,1.828967893,4.732084485
Sarikamis,40.3381,42.5731,2.409412183,4.295399082,0.282035441,0.979872181,2.227165759
Taniyama-chuo,31.5211,130.5176,2.792590483,3.062638724,0.253463225,2.319930447,0.370495914
Musina,-22.3381,30.0417,2.685506234,0.835508321,2.811364934,1.100378649,2.537392564
Orlandia,-20.7203,-47.8867,0.098087176,4.91232983,4.760770395,4.001974396,2.790308775
Meru,0.05,37.65,2.241666824,2.528810275,2.925461645,3.409189707,0.479954354
Jincheng,24.4167,118.3167,4.403078046,2.569071687,1.805055738,0.834549446,4.713971224
Laatzen,52.3167,9.8,1.590875353,4.803720511,2.843904537,3.793375713,2.613009135
Castres,43.6,2.25,3.501590367,4.129108621,0.860003158,4.566032429,0.54357722
Proper Bansud,12.8594,121.4567,0.736107412,4.492504797,3.553575599,3.35902337,0.901138751
Nakano,36.742,138.3694,2.77742585,0.441155266,1.590680904,4.339696275,4.972371352
Quinhamel,11.8833,-15.85,1.186260365,3.323101835,1.746396948,0.104376565,4.043765946
Vineyard,38.474,-121.324,3.86037353,1.119263064,2.78342033,3.919434103,3.894698792
Evere,50.8667,4.4,2.626628372,4.121122246,0.43581122,4.249538855,1.460734998
Mengdong,23.1475,99.2492,1.272488333,4.35399287,0.992054664,1.54248436,1.934433208
Cabo Bojador,26.1333,-14.5,2.390347518,3.02177594,0.276529424,1.110511778,1.137376699
Kafr al Kurdi,31.1429,31.7826,0.01144137,4.694240658,2.789695942,2.817359858,3.512909894
Barpeta,26.32,91,2.484412504,1.542018577,0.01683712,3.249311404,0.847187666
Jefferson City,38.5676,-92.1759,1.590274976,4.782741588,0.643450214,2.87803198,0.873135078
Webuye,0.6167,34.7667,0.402753895,3.842106318,0.929355597,4.230216193,1.850453972
Miranda,3.25,-76.25,4.097169452,4.659408815,2.856817733,0.463006329,0.305629508
Kharik,25.3679,87.0026,1.921259042,3.921755877,1.556541102,1.947319983,3.601574615
Sidi Mohamed Lahmar,34.7167,-6.2667,2.933892712,0.757631597,2.404598848,3.71527413,3.60676386
Mondoro,14.6761,-1.9511,0.744497959,2.491573972,4.063203669,0.6810787,4.826403521
El Affroun,36.4667,2.6333,3.018753413,0.17581924,1.41504795,1.540335291,3.897061983
Sukheke Mandi,31.8833,73.4667,1.192948602,0.799870381,2.66384829,2.914972553,0.139262544
Manassas,38.7479,-77.4838,0.964350733,0.361596324,0.052017025,1.994738413,0.836456677
Tecoanapa,16.8,-99.15,3.514048516,4.537673595,4.147703923,2.954765619,0.103003536
Biella,45.5667,8.0667,3.11646881,3.253258954,2.799353082,0.946511667,2.413965778
Woodbridge,38.6409,-77.258,4.983724572,1.033195371,4.476472682,4.51785526,4.233714768
Zharkent,44.1667,80,1.61588711,3.619390318,0.437270215,1.452288835,1.996238465
Puyallup,47.1793,-122.2902,4.526453371,1.241969767,3.732417679,1.066035432,1.74982696
San Francisco Menendez,13.8425,-90.0167,2.255082245,4.843915952,4.899080716,4.01728798,3.830712355
Fianga,9.9153,15.1375,1.322344581,1.2779545,0.601286155,1.151505648,2.483037099
Arras,50.292,2.78,2.451477241,0.18257587,0.557016562,3.582038041,0.22404142
Sibenik,43.735,15.8906,1.640472077,4.76398215,4.865849214,3.739127671,4.791485986
Awaji,34.4333,134.9167,0.728543685,1.038327381,0.712739836,1.42502069,2.081488831
Salar,23.7748,88.1026,2.570656953,2.505852299,4.307288262,0.774837417,0.595332304
Nyunzu,-5.95,28.0333,3.035830708,0.827321329,4.640580609,0.672765081,2.668503673
Hwange,-18.3647,26.5,0.575530757,3.665260355,4.756952448,1.923962197,3.583547111
Simao Dias,-10.7378,-37.8108,1.033741064,4.222183554,2.613779479,3.877299176,1.494864398
Shuilou,22.336,112.7929,4.475061131,3.871323512,0.690053354,1.24457115,0.711045308
Vera Cruz,-12.96,-38.6089,2.487400055,3.318695992,3.821041737,0.331150493,2.008959698
Machali,-34.1825,-70.6514,0.68267967,0.233865614,0.358722648,1.405378251,2.719187174
Mata de Sao Joao,-12.5305,-38.2996,0.909805742,3.946048044,0.052538305,2.613107356,1.633275199
Panitan,11.4639,122.7694,0.990348254,2.54742515,0.49375034,2.996104861,0.74399634
Jose de Freitas,-4.75,-42.5833,2.938990368,1.128856143,2.264645306,0.464986398,1.838678874
Thomassique,19.0833,-71.8333,3.64656976,4.582552203,0.982856201,3.044488279,3.308843665
Jajpur,21.214,86.107,4.594555896,1.408657908,3.985155642,3.873346592,0.824551151
Sokoura,14.5472,-4.0894,4.486437178,2.823894865,1.597193958,0.370237213,1.60376414
Tamu,24.2167,94.3097,1.169902952,3.677241254,1.336378039,3.789729179,2.341463696
Uruacu,-14.5194,-49.145,3.917768452,0.775733054,0.32761792,1.182240717,0.200452888
Alluru,15.1336,78.4975,0.500287542,0.67332356,4.438039372,1.757022505,0.189194855
Schertz,29.565,-98.2535,2.964725108,0.71402985,4.22139712,3.77682769,3.937045743
Guarda,40.5333,-7.3333,3.208835368,3.803870607,3.494445264,0.076143362,4.489651466
Amberg,49.4444,11.8483,0.996624981,4.775467768,0.939867908,4.570521655,0.353612021
Maroantsetra,-15.4333,49.75,1.667591098,3.724450948,2.288032356,2.61945381,2.158115019
Balabac,7.98,117.05,1.192639268,4.268649698,1.077039002,3.912644258,2.758300965
El Charco,2.4775,-78.1111,1.194344038,0.305841607,0.280458069,1.263057253,4.404618557
Kota,34.8645,137.1657,2.419781647,2.934957202,0.492723036,0.571185969,2.034184461
Loufan,38.0694,111.7911,1.296636229,4.30213745,3.746645864,2.919897602,0.02772467
Kadalur,11.1333,75.8167,2.453914143,3.423544004,1.557960833,0.243420621,3.675686378
Coppell,32.9639,-96.9903,0.662467517,1.3641319,2.656679425,4.307734758,0.996787415
Itapa-Ekiti,7.8131,5.3844,0.090095616,1.475141805,3.843163599,4.584772825,4.574838611
Danville,36.5831,-79.4088,0.688073997,0.669436836,1.606352691,1.07453798,2.378458062
Mariel,22.9936,-82.7539,0.63912576,1.398768228,1.516381988,4.035923525,1.219268715
North Fort Myers,26.7244,-81.8485,3.04654166,2.341479196,3.548786384,1.042059292,4.051450132
San Giorgio a Cremano,40.8333,14.3333,1.162562905,4.957066941,3.256251969,4.437938859,2.138988291
Jambughoda,22.3667,73.7167,4.175043088,1.526522311,2.96516965,3.310405789,0.151975406
